MSSIM;SSIM;VIF;VSNR;VIFP;NQM;UQI;PSNR-HVS;XYZ;IFC;PSNR-HVS-M;PSNRY;PSNR;MSE;SNR;WSNR;LINLAB;DCTUNE;MOS;MOS-STD;
0.8048;0.7728;0.0918; 16.9292 ;0.1251; 10.5241 ;0.2418; 23.27340 ;-10.05510 ; 0.46460 ; 24.23790 ; 27.25090 ; 24.13330 ;-251.04430 ; 19.78210 ; 24.57380 ;-1.293.50000 ;-25.96790 ; 2.13330 ; 0.2765 ;
0.9621;0.9428;0.3213; 27.7458 ;0.3438; 23.0197 ;0.6262; 29.90580 ;-2.38680 ; 1.82240 ; 32.56000 ; 31.71160 ; 30.08220 ;-63.80583 ; 24.25830 ; 36.64300 ;-362.50000 ;-10.79730 ; 4.70000 ; 0.6093 ;
0.8582;0.8211;0.0769; 18.4977 ;0.1621; 14.5321 ;0.3441; 24.77580 ;-4.66080 ; 0.46900 ; 26.06790 ; 28.61520 ; 26.97960 ;-130.35280 ; 21.15170 ; 27.79760 ;-758.20000 ;-20.31540 ; 2.70970 ; 0.3513 ;
0.7118;0.6988;0.0156; 13.6190 ;0.0763; 6.5071 ;0.1592; 21.05880 ;-7.37140 ; 0.14720 ; 21.67570 ; 25.51380 ; 23.91090 ;-264.23501 ; 18.04300 ; 20.57180 ;-1.594.20000 ;-49.13020 ; 1.00000 ; 0.1296 ;
0.6118;0.6629;0.0077; 11.2559 ;0.0514; 3.6275 ;0.0992; 19.22760 ;-14.13550 ; 0.09570 ; 19.63290 ; 23.63250 ; 21.01740 ;-514.44667 ; 16.15800 ; 17.71260 ;-2.680.70000 ;-74.89690 ; 0   ; 0   ;
0.975;0.9663;0.6771; 24.8619 ;0.5839; 30.1073 ;0.7654; 30.83400 ;-0.87020 ; 5.06640 ; 32.85090 ; 33.03550 ; 31.66650 ;-44.30272 ; 25.58510 ; 40.95600 ;-338.60000 ;-13.45410 ; 5.96770 ; 0.7736 ;
0.9277;0.9115;0.3812; 19.5922 ;0.3532; 28.9961 ;0.5925; 26.48400 ;-3.65530 ; 2.87480 ; 28.44470 ; 28.13030 ; 26.80610 ;-135.66579 ; 20.66680 ; 37.21580 ;-419.90000 ;-19.47820 ; 4.82760 ; 0.6258 ;
0.792;0.7265;0.1439; 14.3617 ;0.1851; 11.2074 ;0.3859; 20.71850 ;-5.82460 ; 1.35150 ; 21.62370 ; 25.33440 ; 24.02100 ;-257.62047 ; 17.86660 ; 24.35000 ;-1.005.10000 ;-36.05570 ; 3.22580 ; 0.4182 ;
0.6631;0.5624;0.0708; 12.5096 ;0.0817; 11.0346 ;0.1424; 19.08540 ;-7.34670 ; 0.36860 ; 19.97940 ; 23.37600 ; 21.83100 ;-426.56023 ; 15.90650 ; 23.93520 ;-1.283.50000 ;-49.49290 ; 2.46670 ; 0.3198 ;
0.8817;0.8372;0.3805; 21.0874 ;0.3226; 15.5554 ;0.5618; 27.39920 ;-2.62750 ; 2.04930 ; 28.75640 ; 31.45860 ; 29.95720 ;-65.66899 ; 24.00260 ; 29.58930 ;-514.90000 ;-17.85780 ; 4.36670 ; 0.5661 ;
0.8992;0.8624;0.4004; 20.7331 ;0.2918; 20.3724 ;0.4737; 26.37900 ;-3.90980 ; 2.25370 ; 28.21080 ; 28.76420 ; 27.00910 ;-129.47036 ; 21.30010 ; 32.76230 ;-514.40000 ;-24.12150 ; 4.66670 ; 0.6049 ;
0.6474;0.5355;0.1809; 13.4484 ;0.1292; 9.2910 ;0.2948; 20.58040 ;-5.94760 ; 0.93220 ; 21.56720 ; 25.41700 ; 24.00500 ;-258.57132 ; 17.94910 ; 23.22540 ;-1.061.90000 ;-38.02420 ; 3.09680 ; 0.4014 ;
0.7875;0.7003;0.2457; 19.4070 ;0.1324; 14.7655 ;0.1989; 22.01510 ;-5.43170 ; 1.29610 ; 24.04510 ; 21.91150 ; 20.58330 ;-568.52604 ; 14.44140 ; 28.05150 ;-922.90000 ;-27.87480 ; 3.66670 ; 0.4753 ;
0.9878;0.9821;0.7891; 25.7635 ;0.8442; 23.9819 ;0.9667; 31.72760 ;-1.40620 ; 54.49520 ; 33.58250 ; 34.58010 ; 33.28250 ;-30.53728 ; 27.10730 ; 37.21750 ;-274.40000 ;-17.04050 ; 6.30000 ; 0.8167 ;
0.9729;0.9611;0.6963; 21.8573 ;0.7727; 17.4845 ;0.9326; 28.28760 ;-2.13690 ; 47.11940 ; 29.52780 ; 32.14860 ; 30.88270 ;-53.06527 ; 24.67640 ; 31.37090 ;-446.60000 ;-22.33880 ; 6.31030 ; 0.8180 ;
0.9536;0.9374;0.6041; 19.0864 ;0.6911; 14.1121 ;0.8944; 26.25450 ;-2.84680 ; 38.56410 ; 27.24760 ; 30.52380 ; 29.25490 ;-77.19521 ; 23.05260 ; 28.13550 ;-662.70000 ;-28.14370 ; 5.50000 ; 0.7130 ;
0.9232;0.9069;0.5258; 17.7764 ;0.6248; 11.5366 ;0.8491; 24.69760 ;-3.63620 ; 30.45830 ; 25.50420 ; 29.14590 ; 27.81420 ;-107.56237 ; 21.67430 ; 25.77400 ;-810.80000 ;-39.05660 ; 4.58620 ; 0.5945 ;
0.8933;0.9274;0.7387; 14.7505 ;0.7892; 7.5394 ;0.8987; 23.31520 ;-4.75410 ; 54.19470 ; 23.66920 ; 27.93800 ; 26.48640 ;-146.02942 ; 20.46640 ; 21.70660 ;-1.328.20000 ;-77.41920 ; 3.25810 ; 0.4223 ;
0.9058;0.9496;0.8384; 13.2622 ;0.8749; 6.7536 ;0.9416; 23.30420 ;-4.61040 ; 63.95490 ; 23.56530 ; 27.82280 ; 26.38250 ;-149.56513 ; 20.35050 ; 21.26980 ;-1.226.20000 ;-96.45070 ; 3.45160 ; 0.4474 ;
0.9239;0.967;0.9002; 11.4894 ;0.9273; 6.2973 ;0.9669; 22.88680 ;-4.54760 ; 69.15210 ; 23.07780 ; 27.33310 ; 25.95360 ;-165.08985 ; 19.86840 ; 20.55370 ;-1.522.10000 ;-121.13960 ; 4.09680 ; 0.5311 ;
0.935;0.9807;0.9475; 11.7522 ;0.9637; 5.8526 ;0.9823; 22.78830 ;-4.22450 ; 72.11370 ; 22.93290 ; 27.24940 ; 25.89770 ;-167.22853 ; 19.77710 ; 20.33410 ;-1.961.80000 ;-139.86550 ; 4.45160 ; 0.5771 ;
0.999;0.9945;0.9889; 42.3851 ;0.9898; 21.5793 ;0.9817; 25.35630 ;-3.22350 ; 68.76670 ; 25.36610 ; 29.47920 ; 28.15690 ;-99.40091 ; 22.01860 ; 22.19040 ;-1.261.80000 ;-30.53330 ; 6.17240 ; 0.8001 ;
0.9976;0.9836;0.9991; 43.9139 ;0.9991; 20.6912 ;0.9763; 19.30120 ;-7.60020 ; 66.56480 ; 19.30220 ; 23.42820 ; 22.11640 ;-399.42971 ; 15.96330 ; 16.13090 ;-2.265.90000 ;-61.03910 ; 5.96770 ; 0.7736 ;
0.9902;0.9703;0.9495; 27.3857 ;0.9554; 15.1649 ;0.9532; 15.86290 ;-10.97110 ; 65.14220 ; 15.86690 ; 19.99380 ; 18.64830 ;-887.66758 ; 12.52260 ; 12.69470 ;-4.028.80000 ;-91.54690 ; 6.19350 ; 0.8029 ;
0.9884;0.9275;1; 27.3798 ;0.9880; 18.4041 ;0.9167; 13.29800 ;-15.99320 ; 58.02480 ; 13.29860 ; 17.42560 ; 16.12570 ;-1.586.75677 ; 9.95690 ; 10.12480 ;-4.123.10000 ;-121.52460 ; 5.06450 ; 0.6565 ;
0.9874;0.987;1; 20.5480 ;10.601; 14.1937 ;0.9665; 27.79810 ;-4.30380 ; 18.76490 ; 28.19530 ; 32.00420 ; 30.58200 ;-56.86962 ; 24.54400 ; 25.07540 ;-1.348.30000 ;-26.18850 ; 7.12900 ; 0.9241 ;
0.9764;0.9796;1; 18.4367 ;0.8431; 11.3574 ;0.9449; 25.12140 ;-4.94340 ; 18.01470 ; 25.38300 ; 29.31830 ; 28.04920 ;-101.89676 ; 21.85980 ; 22.31510 ;-1.881.80000 ;-33.98240 ; 5.06450 ; 0.6565 ;
0.952;0.9524;1; 13.9367 ;11.084; 8.6802 ;0.903; 21.48380 ;-8.53250 ; 17.80090 ; 21.78120 ; 25.69750 ; 24.21450 ;-246.39413 ; 18.22920 ; 18.78700 ;-2.590.90000 ;-56.27280 ; 6.77420 ; 0.8781 ;
0.8893;0.9152;0.6071; 12.6094 ;0.6461; 5.8435 ;0.7805; 19.11040 ;-9.76710 ; 16.36190 ; 19.27340 ; 23.31110 ; 22.03180 ;-407.28682 ; 15.84140 ; 16.29590 ;-3.482.80000 ;-67.96140 ; 4.16130 ; 0.5394 ;
0.9777;0.9804;0.7015; 34.9120 ;0.5450; 32.7084 ;0.7467; 34.96440 ;-1.70320 ; 4.55980 ; 39.46180 ; 34.95600 ; 30.17680 ;-62.43101 ; 25.11550 ; 39.38030 ;-200.90000 ;-11.03040 ; 5.68570 ; 0.7370 ;
0.959;0.9633;0.5803; 30.7669 ;0.4489; 29.5608 ;0.6625; 31.93620 ;-2.74440 ; 3.54160 ; 35.80990 ; 31.96930 ; 27.18450 ;-124.34558 ; 22.11090 ; 36.00570 ;-291.50000 ;-15.80530 ; 5.22220 ; 0.6770 ;
0.9305;0.9356;0.4658; 27.1826 ;0.3642; 26.7272 ;0.5711; 29.04560 ;-4.12770 ; 2.73610 ; 32.42850 ; 29.10440 ; 24.30820 ;-241.13506 ; 19.23670 ; 32.78740 ;-423.80000 ;-21.35930 ; 4.60000 ; 0.5963 ;
0.8856;0.8864;0.361; 23.4871 ;0.2846; 23.2954 ;0.4694; 26.02180 ;-6.12190 ; 2.07100 ; 28.90220 ; 26.14480 ; 21.37070 ;-474.25330 ; 16.27180 ; 29.06790 ;-629.40000 ;-32.85760 ; 4.14290 ; 0.5370 ;
0.9938;0.9938;0.8772; 43.3809 ;0.7312; 37.3252 ;0.8754; 40.77890 ;-1.43280 ; 6.94950 ; 46.61830 ; 40.80980 ; 30.37170 ;-59.69121 ; 31.06260 ; 45.16740 ;-139.60000 ;-5.67700 ; 6.44440 ; 0.8354 ;
0.9881;0.9891;0.7975; 39.0745 ;0.6359; 34.6942 ;0.8158; 37.84770 ;-2.57850 ; 5.64950 ; 43.00490 ; 37.86370 ; 27.40070 ;-118.30698 ; 28.05690 ; 42.01640 ;-206.00000 ;-8.13930 ; 5.80000 ; 0.7519 ;
0.9778;0.9804;0.6952; 34.8002 ;0.5407; 31.6217 ;0.7446; 34.83690 ;-4.32340 ; 4.51130 ; 39.15280 ; 34.93020 ; 24.48930 ;-231.28654 ; 25.08700 ; 38.36700 ;-297.40000 ;-12.02670 ; 5.47060 ; 0.7092 ;
0.9596;0.9636;0.5755; 30.7690 ;0.4454; 28.2541 ;0.6609; 31.72320 ;-6.83000 ; 3.51120 ; 35.29930 ; 31.94690 ; 21.57770 ;-452.17897 ; 22.08350 ; 34.20390 ;-455.30000 ;-19.74720 ; 4.94440 ; 0.6409 ;
0.9501;0.9289;0.52; 26.1359 ;0.5216; 24.0256 ;0.7543; 30.09180 ;-3.96990 ; 3.12860 ; 32.16320 ; 34.96530 ; 30.15890 ;-62.68886 ; 25.12220 ; 30.93950 ;-395.40000 ;-22.50460 ; 4.62860 ; 0.6000 ;
0.9109;0.8735;0.4037; 22.6702 ;0.4127; 21.0153 ;0.6687; 27.03340 ;-5.91920 ; 2.34410 ; 28.78020 ; 31.92510 ; 27.15770 ;-125.11528 ; 22.06320 ; 27.83220 ;-576.70000 ;-30.87650 ; 4.05710 ; 0.5259 ;
0.8555;0.7964;0.3069; 19.5348 ;0.3178; 18.1158 ;0.5775; 24.20280 ;-8.40000 ; 1.74800 ; 25.73880 ; 29.07960 ; 24.30250 ;-241.45175 ; 19.21100 ; 25.03650 ;-817.00000 ;-40.79970 ; 3.65710 ; 0.4741 ;
0.7735;0.6846;0.2221; 16.2813 ;0.2293; 14.9342 ;0.4722; 21.24090 ;-12.00620 ; 1.25010 ; 22.59680 ; 26.12540 ; 21.37720 ;-473.54402 ; 16.25150 ; 21.98490 ;-1.193.10000 ;-56.22210 ; 3.00000 ; 0.3889 ;
0.9971;0.9984;0.911; 42.1065 ;0.6553; 39.9642 ;0.9428; 39.51680 ;-1.68070 ; 10.71510 ; 52.24730 ; 34.86260 ; 30.28270 ;-60.92708 ; 25.02290 ; 47.68460 ;-150.80000 ;-4.84400 ; 6.05560 ; 0.7850 ;
0.9944;0.9977;0.8575; 41.0277 ;0.5625; 36.4818 ;0.9003; 36.40450 ;-2.60540 ; 9.05030 ; 46.65900 ; 31.88280 ; 27.29310 ;-121.27474 ; 22.02460 ; 43.49100 ;-228.80000 ;-7.02320 ; 5.91430 ; 0.7667 ;
0.9892;0.9963;0.7832; 35.7052 ;0.4678; 32.0180 ;0.8281; 33.21210 ;-3.78670 ; 7.43330 ; 40.96060 ; 28.94940 ; 24.36330 ;-238.09505 ; 19.08240 ; 38.78780 ;-364.10000 ;-10.53670 ; 5.44440 ; 0.7058 ;
0.9797;0.9929;0.6904; 29.4519 ;0.3797; 27.3187 ;0.7195; 30.00860 ;-5.26560 ; 5.94910 ; 35.72660 ; 26.14340 ; 21.57650 ;-452.30393 ; 16.27130 ; 33.93250 ;-595.20000 ;-16.80850 ; 4.57140 ; 0.5926 ;
0.9853;0.9926;0.8372; 40.9411 ;0.5478; 37.2395 ;0.7447; 39.36590 ;-1.06670 ; 6.27400 ; 47.07900 ; 34.87610 ; 30.09900 ;-63.55948 ; 25.03360 ; 45.07850 ;-136.40000 ;-6.34230 ; 6.33330 ; 0.8210 ;
0.9621;0.9805;0.675; 34.3215 ;0.4087; 31.8883 ;0.6022; 34.37820 ;-2.63010 ; 4.35760 ; 40.44030 ; 30.05110 ; 25.26060 ;-193.65128 ; 20.18540 ; 38.55970 ;-260.50000 ;-12.93210 ; 5.33330 ; 0.6914 ;
0.9115;0.944;0.4826; 27.4279 ;0.2932; 25.7263 ;0.4351; 29.02740 ;-5.54610 ; 2.86410 ; 33.30440 ; 25.15940 ; 20.39930 ;-593.13064 ; 15.28600 ; 30.70350 ;-552.80000 ;-32.86360 ; 4.94290 ; 0.6407 ;
0.8126;0.8444;0.3025; 19.8686 ;0.1972; 19.2437 ;0.2685; 23.28580 ;-11.39410 ; 1.72560 ; 26.09850 ; 20.19100 ; 15.50090 ;-1.832.27375 ; 10.31400 ; 22.84680 ;-1.365.60000 ;-80.32010 ; 3.66670 ; 0.4753 ;
0.9711;0.9697;0.7066; 25.7178 ;0.6064; 30.6951 ;0.7737; 33.44340 ;-6.65180 ; 4.83000 ; 36.73700 ; 33.54010 ; 28.57620 ;-90.25273 ; 23.66270 ; 37.00200 ;-312.50000 ;-23.07050 ; 4.88240 ; 0.6329 ;
0.9456;0.9432;0.5691; 22.0790 ;0.4708; 27.0651 ;0.6694; 30.15420 ;-9.41020 ; 3.51130 ; 33.15840 ; 30.30240 ; 25.50140 ;-183.20628 ; 20.42520 ; 33.05510 ;-466.20000 ;-29.14880 ; 4.48570 ; 0.5815 ;
0.9069;0.9004;0.4532; 18.8374 ;0.3691; 23.9268 ;0.5715; 27.15540 ;-12.81500 ; 2.67060 ; 29.77240 ; 27.35070 ; 22.62320 ;-355.43514 ; 17.47450 ; 29.01910 ;-669.90000 ;-42.07380 ; 3.91430 ; 0.5074 ;
0.8457;0.8289;0.3382; 15.7533 ;0.2724; 19.8580 ;0.4606; 23.84360 ;-16.19990 ; 1.93910 ; 25.99090 ; 24.34240 ; 19.61390 ;-710.70662 ; 14.46510 ; 24.48920 ;-1.000.80000 ;-63.16770 ; 3.74290 ; 0.4852 ;
0.9635;0.9599;0.6699; 29.8965 ;0.5829; 22.8497 ;0.7955; 31.81270 ;-5.12550 ; 4.28660 ; 33.96000 ; 34.62620 ; 29.73750 ;-69.07651 ; 24.77200 ; 30.56390 ;-319.20000 ;-28.32220 ; 4.75000 ; 0.6157 ;
0.9293;0.9101;0.5172; 23.8171 ;0.4649; 17.2928 ;0.6986; 26.75400 ;-7.39340 ; 3.15590 ; 27.97170 ; 30.48410 ; 26.59220 ;-142.51493 ; 20.62330 ; 23.96280 ;-534.30000 ;-62.65590 ; 4.08570 ; 0.5296 ;
0.8974;0.856;0.3737; 19.8009 ;0.3445; 14.0793 ;0.5626; 23.02490 ;-8.72840 ; 2.20880 ; 23.88890 ; 27.05840 ; 23.98240 ;-259.92040 ; 17.22120 ; 19.68250 ;-888.30000 ;-85.63860 ; 3.28570 ; 0.4259 ;
0.8294;0.7825;0.2512; 16.7692 ;0.2310; 10.8527 ;0.3807; 20.68910 ;-10.17510 ; 1.46980 ; 21.41120 ; 24.91130 ; 22.40830 ;-373.46539 ; 15.05580 ; 17.31220 ;-1.259.30000 ;-93.92770 ; 2.74290 ; 0.3556 ;
0.9952;0.9947;0.7739; 32.8374 ;0.6857; 31.2479 ;0.9301; 33.55580 ;-1.61200 ; 8.65360 ; 38.17240 ; 34.97290 ; 33.64070 ;-28.11968 ; 25.12250 ; 36.86010 ;-258.90000 ;-7.46840 ; 5.91430 ; 0.7667 ;
0.984;0.9819;0.5814; 25.9190 ;0.5451; 26.0846 ;0.8484; 28.40210 ;-3.08950 ; 5.51800 ; 31.25490 ; 31.05300 ; 29.73710 ;-69.08287 ; 21.19080 ; 31.23230 ;-419.70000 ;-12.92340 ; 4.82350 ; 0.6253 ;
0.9514;0.9335;0.3482; 20.3164 ;0.3973; 20.1775 ;0.7212; 23.90090 ;-4.83920 ; 2.97780 ; 25.53440 ; 28.04380 ; 26.75940 ;-137.13249 ; 18.17470 ; 25.60310 ;-655.90000 ;-20.92230 ; 3.87880 ; 0.5028 ;
0.8748;0.818;0.1501; 16.4487 ;0.2418; 14.1738 ;0.5202; 20.43980 ;-6.44230 ; 1.25110 ; 21.39730 ; 25.57050 ; 24.31380 ;-240.82433 ; 15.69930 ; 20.48440 ;-973.00000 ;-34.21090 ; 3.08330 ; 0.3997 ;
0.9832;0.9787;0.567; 32.2891 ;0.5650; 29.4932 ;0.801; 34.18030 ;-1.89920 ; 3.90360 ; 37.84210 ; 36.76230 ; 34.01260 ;-25.81192 ; 26.93850 ; 36.24520 ;-224.70000 ;-9.59840 ; 6.13890 ; 0.7958 ;
0.9656;0.9546;0.4058; 27.0825 ;0.4484; 24.5037 ;0.7148; 30.08460 ;-3.43850 ; 2.66890 ; 32.65200 ; 33.29540 ; 30.79070 ;-54.20138 ; 23.44440 ; 30.68580 ;-362.90000 ;-23.25870 ; 5.32350 ; 0.6901 ;
0.9218;0.8901;0.2433; 21.2707 ;0.3127; 18.1705 ;0.5824; 24.72160 ;-6.34630 ; 1.60160 ; 26.14990 ; 28.54690 ; 26.50940 ;-145.25810 ; 18.67550 ; 23.25100 ;-637.70000 ;-66.60290 ; 3.88890 ; 0.5041 ;
0.8184;0.7431;0.118; 14.1199 ;0.1919; 10.8926 ;0.3847; 18.35860 ;-11.79330 ; 0.81600 ; 18.86820 ; 22.78080 ; 21.12500 ;-501.85743 ; 12.90610 ; 14.62650 ;-1.216.50000 ;-182.40170 ; 2.54290 ; 0.3296 ;
0.9918;0.9925;0.751; 38.1803 ;0.6017; 35.2437 ;0.8561; 38.47210 ;-1.80990 ; 5.41130 ; 45.76350 ; 36.21000 ; 33.96620 ;-26.08918 ; 26.37900 ; 43.06520 ;-174.40000 ;-5.80800 ; 6.16670 ; 0.7994 ;
0.9774;0.9746;0.506; 29.7580 ;0.4748; 28.7607 ;0.7678; 32.25740 ;-3.45780 ; 3.13120 ; 36.71950 ; 32.68510 ; 30.54530 ;-57.35224 ; 22.83070 ; 35.59960 ;-305.90000 ;-10.99090 ; 5.41670 ; 0.7022 ;
0.9294;0.9068;0.2511; 22.4547 ;0.2936; 20.5917 ;0.5671; 25.96010 ;-7.22400 ; 1.45480 ; 28.10440 ; 29.13220 ; 26.62250 ;-141.52409 ; 19.27000 ; 27.35230 ;-655.00000 ;-25.04110 ; 3.38240 ; 0.4385 ;
0.8303;0.7747;0.1409; 17.5022 ;0.1882; 13.7847 ;0.4188; 21.88790 ;-9.75890 ; 0.80110 ; 23.04380 ; 26.18820 ; 23.91940 ;-263.71836 ; 16.27900 ; 21.29460 ;-974.60000 ;-62.14040 ; 1.97140 ; 0.2556 ;
0.975;0.965;0.4147; 30.5561 ;0.4481; 28.0466 ;0.7485; 30.35730 ;-3.18850 ; 2.62570 ; 34.13760 ; 31.81760 ; 30.06540 ;-64.05313 ; 21.95870 ; 34.20540 ;-354.20000 ;-12.32340 ; 5.42860 ; 0.7037 ;
0.917;0.8787;0.1876; 21.1772 ;0.2669; 19.4725 ;0.5566; 24.89340 ;-5.32060 ; 1.17100 ; 26.66060 ; 28.68550 ; 27.03300 ;-128.75982 ; 18.81890 ; 26.14410 ;-617.50000 ;-25.47830 ; 3.34290 ; 0.4333 ;
0.816;0.749;0.0762; 15.8149 ;0.1477; 12.5223 ;0.3531; 20.55680 ;-7.78090 ; 0.50720 ; 21.50410 ; 25.44850 ; 23.95510 ;-261.55942 ; 15.57580 ; 20.04710 ;-1.062.70000 ;-48.85270 ; 2.22220 ; 0.2881 ;
0.6204;0.582;0.0166; 11.7692 ;0.0647; 6.5722 ;0.1352; 17.49760 ;-11.98960 ; 0.15670 ; 18.03700 ; 22.62560 ; 20.99080 ;-517.60726 ; 12.75400 ; 14.78770 ;-1.819.10000 ;-90.54520 ; 0.08570 ; 0.0111 ;
0.9773;0.9698;0.7355; 24.7703 ;0.6640; 35.4174 ;0.8706; 29.40290 ;-1.28360 ; 7.31490 ; 31.40900 ; 32.16220 ; 30.75650 ;-54.62989 ; 22.30480 ; 37.41510 ;-331.90000 ;-16.03180 ; 6.20000 ; 0.8037 ;
0.9633;0.9505;0.6484; 18.6739 ;0.6241; 16.3083 ;0.8389; 24.73350 ;-2.50600 ; 8.03180 ; 25.50610 ; 28.27710 ; 26.92460 ;-132.01411 ; 18.40940 ; 21.78700 ;-872.80000 ;-47.58060 ; 5.20000 ; 0.6741 ;
0.8576;0.7985;0.4289; 14.9524 ;0.4111; 12.1117 ;0.6217; 19.70810 ;-4.85280 ; 4.81250 ; 20.36890 ; 25.62320 ; 24.28280 ;-242.54949 ; 15.75040 ; 20.63500 ;-1.021.90000 ;-39.47120 ; 3.94440 ; 0.5113 ;
0.721;0.6193;0.0886; 11.8411 ;0.1168; 9.7964 ;0.2957; 16.72300 ;-9.65580 ; 0.56500 ; 17.43320 ; 22.40940 ; 21.05670 ;-509.81236 ; 12.53470 ; 17.83160 ;-1.392.00000 ;-94.87050 ; 2.19440 ; 0.2845 ;
0.9762;0.9722;0.652; 34.1421 ;0.5230; 33.5331 ;0.7584; 31.26440 ;-2.54220 ; 4.59750 ; 35.19720 ; 31.58660 ; 29.86980 ;-67.00394 ; 21.72930 ; 39.54220 ;-253.90000 ;-20.26720 ; 4.25710 ; 0.5518 ;
0.8348;0.7661;0.3443; 19.1478 ;0.2697; 15.6027 ;0.5261; 23.96050 ;-4.44370 ; 2.08950 ; 25.21670 ; 28.29580 ; 26.92170 ;-132.10229 ; 18.42480 ; 23.62740 ;-622.30000 ;-42.54300 ; 3.33330 ; 0.4321 ;
0.7074;0.6458;0.2606; 13.9660 ;0.1969; 8.3997 ;0.4413; 19.39730 ;-6.62010 ; 1.50020 ; 20.04920 ; 25.23960 ; 23.83640 ;-268.80687 ; 15.36650 ; 17.67570 ;-1.138.90000 ;-59.89260 ; 2.88570 ; 0.3741 ;
0.7265;0.5931;0.2372; 11.2454 ;0.2181; 16.5932 ;0.4123; 18.45030 ;-9.21570 ; 1.38350 ; 19.69340 ; 23.10180 ; 21.77050 ;-432.54407 ; 13.22610 ; 22.19020 ;-1.004.60000 ;-84.31280 ; 2.20000 ; 0.2852 ;
0.99;0.986;0.7488; 21.9142 ;0.8357; 24.1841 ;0.9732; 28.07030 ;-2.97390 ; 52.95580 ; 30.02550 ; 31.11410 ; 29.80940 ;-67.94232 ; 21.23810 ; 30.45590 ;-486.20000 ;-21.71860 ; 6.25710 ; 0.8111 ;
0.9729;0.962;0.6614; 19.1822 ;0.7722; 17.7318 ;0.9451; 24.64450 ;-4.27010 ; 46.65790 ; 25.83050 ; 29.02930 ; 27.81200 ;-107.61687 ; 19.15340 ; 24.73900 ;-756.70000 ;-35.59080 ; 5.48570 ; 0.7111 ;
0.956;0.9402;0.6063; 19.2189 ;0.7158; 15.1486 ;0.9144; 24.10610 ;-4.06830 ; 39.27850 ; 24.98790 ; 29.01490 ; 27.78310 ;-108.33539 ; 19.13840 ; 22.95320 ;-760.10000 ;-40.22730 ; 4.22220 ; 0.5473 ;
0.9173;0.9009;0.5082; 16.2982 ;0.6297; 11.1696 ;0.8647; 21.06650 ;-6.28240 ; 31.98580 ; 21.78420 ; 25.95990 ; 24.81250 ;-214.69917 ; 16.08340 ; 18.93100 ;-1.188.90000 ;-65.82570 ; 3.44440 ; 0.4465 ;
0.8908;0.9112;0.7202; 12.4887 ;0.7893; 8.8716 ;0.899; 20.92880 ;-6.98940 ; 55.79580 ; 21.33240 ; 25.71590 ; 24.44510 ;-233.65246 ; 15.84190 ; 17.25280 ;-1.346.20000 ;-121.56860 ; 2.97220 ; 0.3853 ;
0.9348;0.9509;0.8313; 12.6077 ;0.8829; 9.5289 ;0.9471; 22.01640 ;-6.79020 ; 64.21580 ; 22.36410 ; 26.80670 ; 25.46970 ;-184.54843 ; 16.94210 ; 18.13220 ;-1.300.20000 ;-121.57420 ; 3.71430 ; 0.4815 ;
0.9506;0.9712;0.9013; 11.2006 ;0.9351; 9.5549 ;0.9715; 22.09940 ;-5.24410 ; 70.37730 ; 22.33270 ; 26.81600 ; 25.51340 ;-182.70076 ; 16.91590 ; 17.80170 ;-1.468.60000 ;-149.13540 ; 3.77780 ; 0.4897 ;
0.9693;0.9843;0.9404; 10.0048 ;0.9631; 10.0848 ;0.9851; 21.93810 ;-5.03250 ; 73.56010 ; 22.09770 ; 26.75620 ; 25.50310 ;-183.13458 ; 16.90280 ; 17.67330 ;-1.878.90000 ;-141.70200 ; 3.85710 ; 0.5000 ;
0.9983;0.9878;0.9956; 117.4976 ;0.9963; 30.5365 ;0.9803; 25.31880 ;-4.10080 ; 72.60860 ; 25.32730 ; 29.43890 ; 28.13590 ;-99.88272 ; 19.58310 ; 19.75360 ;-929.10000 ;-62.02260 ; 6.14290 ; 0.7963 ;
0.9811;0.9453;0.9241; 35.0715 ;0.9165; 24.4410 ;0.8258; 19.80150 ;-8.74770 ; 43.24040 ; 19.81190 ; 23.93120 ; 22.61310 ;-356.26270 ; 14.04950 ; 14.22770 ;-1.600.60000 ;-94.26230 ; 5.72220 ; 0.7418 ;
0.9905;0.9364;0.9779; 44.2613 ;0.9851; 24.7734 ;0.931; 15.78640 ;-12.50820 ; 71.32200 ; 15.78990 ; 19.91350 ; 18.59470 ;-898.69093 ; 10.04220 ; 10.21300 ;-3.078.40000 ;-186.06570 ; 5.91670 ; 0.7670 ;
0.9379;0.8665;1; 23.5946 ;0.8170; 15.1052 ;0.6892; 14.35580 ;-15.94470 ; 31.46790 ; 14.37260 ; 18.49920 ; 17.18730 ;-1.242.65440 ; 8.61850 ; 8.80500 ;-2.870.50000 ;-135.57020 ; 4.68570 ; 0.6074 ;
0.9852;0.9702;1; 19.6832 ;10.306; 14.9612 ;0.9425; 25.32330 ;-5.56110 ; 18.26920 ; 25.74090 ; 29.65620 ; 28.42270 ;-93.49973 ; 19.78400 ; 20.23960 ;-1.243.00000 ;-69.12770 ; 6.94290 ; 0.9000 ;
0.9695;0.9592;1; 17.7410 ;0.8609; 12.5058 ;0.9323; 22.95110 ;-6.58170 ; 19.38640 ; 23.28540 ; 27.30250 ; 26.01860 ;-162.63738 ; 17.42150 ; 17.89420 ;-1.399.80000 ;-97.60890 ; 5.36110 ; 0.6950 ;
